1	0.0
2	0.0142023997695
3	0.0448129710264
4	0.0984409187102
5	0.172916598555
6	0.275822545847
7	0.392063168323
8	0.51954209721
9	0.647776728763
10	0.824304160689
11	0.956428425428
12	1.12627431867
13	1.31497498714
14	1.43988907618
15	1.65828411761
16	1.83563672261
17	2.02879517089
18	2.24443831587
19	2.39789089434
20	2.5688031764
21	2.70218181818
22	2.99077715991
23	3.18523489933
24	3.41821164889
25	3.60046939881
26	3.72137983321
27	3.92429284526
28	4.15469107551
29	4.30512572534
30	4.61128608924
31	4.73463764122
32	4.91050119332
33	5.24512534819
34	5.4590051458
35	5.74668101902
36	5.6329588015
37	5.90909090909
38	6.15015277172
39	6.40852490421
40	6.6509479825
41	6.97058823529
42	6.8907651715
43	7.36930585683
44	7.5768772348
45	7.73910296905
46	7.625
47	7.85609593604
48	8.73851590106
49	8.52689873418
50	9.0208
51	9.32061068702
52	9.48254252462
53	9.3776744186
54	9.58982035928
55	10.1154985192
56	10.001059322
57	10.6666666667
58	11.0272189349
59	10.9813302217
60	11.2649253731
61	12.0180878553
62	11.2755376344
63	10.9230769231
64	11.7011494253
65	12.2043010753
66	13.175
67	12.9733333333
68	13.4578754579
69	12.1394984326
70	13.0960548885
71	14.0533333333
72	14.0419047619
73	15.143776824
74	13.73125
75	15.8804597701
76	14.6986607143
77	15.3512880562
78	15.1303317536
79	16.890052356
80	16.8743718593
81	16.9025
82	17.6572164948
83	17.4710982659
84	18.093373494
85	17.421686747
86	17.8459016393
87	18.9584569733
88	18.408496732
89	18.9746835443
90	18.6181229773
91	20.3259259259
92	19.4768683274
93	19.6131386861
94	16.6412429379
95	20.7932489451
96	20.523255814
97	21.5429864253
98	21.1701030928
99	16.0559440559
100	21.9844559585
101	20.9254385965
102	21.3980582524
103	21.2408376963
104	22.7208121827
105	22.5132275132
106	23.7923497268
107	25.4590163934
108	23.9491525424
109	23.8112244898
110	22.8896103896
111	22.4846938776
112	23.8636363636
113	24.9166666667
114	26.380952381
115	25.9932885906
116	24.5384615385
117	25.1578947368
118	16.3319327731
119	26.0078740157
120	26.3282442748
121	26.1217391304
122	27.7723577236
123	26.5954198473
124	30.6324786325
125	26.6571428571
126	27.4537037037
127	26.7252747253
128	28.2553191489
129	29.3925233645
130	29.932038835
131	30.0377358491
132	29.5196078431
133	32.6296296296
134	28.59
135	30.7882352941
136	29.7976190476
137	32.7160493827
138	30.7888888889
139	31.0470588235
140	30.7160493827
141	35.8555555556
142	32.0206185567
143	34.4868421053
144	34.6543209877
145	33.5131578947
146	31.5
147	34.6153846154
148	34.0857142857
149	36.4202898551
150	36.0892857143
151	35.7088607595
152	34.8490566038
153	36.1578947368
154	36.8
155	35.54
156	37.9433962264
157	38.7464788732
158	37.085106383
159	38.4833333333
160	36.3214285714
161	33.0
162	36.1956521739
163	43.0833333333
164	34.1636363636
165	40.3461538462
166	42.78
167	41.1666666667
168	44.0869565217
169	42.4285714286
170	38.8
171	44.9782608696
172	43.4594594595
173	41.2
174	42.7058823529
175	40.7058823529
176	45.6470588235
177	45.2222222222
178	38.4411764706
179	43.25
180	42.0
6325	2357.0
182	45.2
183	46.2413793103
184	48.25
185	43.3461538462
186	47.303030303
187	45.0303030303
188	47.9642857143
189	45.8648648649
190	44.5
191	52.3225806452
192	48.5185185185
193	41.619047619
194	59.9230769231
195	50.935483871
196	54.56
197	49.3870967742
198	52.88
199	51.6
200	57.0
201	44.8235294118
202	55.36
203	50.4074074074
204	42.0
205	46.7777777778
206	56.7894736842
207	48.3636363636
208	52.2083333333
209	56.9285714286
210	62.7
211	44.9473684211
212	56.0714285714
213	58.3076923077
214	57.7777777778
215	63.1034482759
216	53.3043478261
217	58.4736842105
218	51.5294117647
219	57.1875
220	62.2222222222
221	55.9166666667
222	51.2
223	60.0555555556
224	57.2352941176
2273	900.0
226	49.3333333333
227	59.7777777778
228	57.1666666667
229	53.6666666667
230	57.4666666667
231	58.2
232	56.6153846154
233	66.2
234	68.875
235	68.4
236	78.9
237	68.7272727273
238	60.1111111111
239	66.3846153846
240	58.4
241	56.0833333333
242	62.8571428571
243	64.2
244	54.1111111111
245	71.4
246	62.0
247	63.5384615385
248	58.6
249	67.5
250	59.9090909091
251	64.375
252	74.7692307692
253	61.2222222222
254	61.9166666667
255	60.3636363636
256	62.2
257	64.6
258	70.6363636364
259	72.2857142857
260	70.0833333333
261	65.0
262	73.1666666667
263	73.6666666667
264	60.375
265	80.5
266	69.875
267	71.1428571429
268	86.0
269	65.0
270	71.0769230769
271	68.8571428571
272	83.2222222222
273	80.2222222222
274	78.6
275	69.75
276	66.6
277	57.5
278	72.5714285714
279	70.4285714286
280	82.3636363636
281	66.3
282	50.25
283	82.8
284	45.8
285	77.8571428571
286	77.5384615385
287	83.2857142857
288	67.5
289	102.5
290	82.6
291	104.2
292	78.5454545455
293	68.5
294	71.8
295	65.3333333333
296	62.75
297	63.6666666667
298	111.4
299	84.3333333333
300	93.6666666667
301	91.5
302	104.5
303	83.1428571429
304	115.0
305	91.6666666667
306	70.0
307	99.75
308	69.0
309	84.0
311	86.0
312	79.6666666667
313	91.4285714286
314	84.0
315	65.2
316	72.25
317	64.5
318	82.3333333333
319	82.0
320	83.2857142857
321	90.8
322	81.5
323	110.8
324	83.6666666667
325	103.333333333
326	99.5
327	64.5
328	95.4
329	84.5
330	107.166666667
331	88.4
332	62.0
333	86.4
334	98.3333333333
335	94.25
336	91.0
337	81.3333333333
338	87.0
339	57.0
340	99.0
342	139.0
343	98.0
344	119.333333333
26744	9194.0
346	74.0
347	85.8
348	80.0
349	93.1428571429
350	97.6666666667
351	114.0
352	89.25
353	90.6
354	118.5
355	95.0
356	73.5
357	57.0
358	162.0
359	77.0
360	129.0
362	87.0
363	107.0
364	84.0
365	93.0
366	110.428571429
368	109.0
369	81.6666666667
370	131.666666667
371	144.666666667
372	89.0
373	90.0
374	155.0
375	153.0
376	93.0
377	102.0
378	99.4
379	91.6666666667
381	124.166666667
382	60.0
383	108.5
384	112.0
385	109.333333333
386	99.6666666667
387	74.5
388	78.0
389	94.0
390	109.0
391	96.0
392	133.0
393	103.0
394	90.5
395	98.6
396	165.0
399	84.0
400	129.0
401	152.5
404	86.0
405	88.0
407	97.0
409	108.5
410	117.0
411	190.5
412	118.333333333
413	116.0
414	117.2
415	71.5
416	137.0
418	87.6666666667
419	96.0
420	99.5
421	85.0
422	120.0
423	116.666666667
425	146.0
426	102.0
427	97.5
428	97.0
429	147.0
430	101.5
431	215.0
432	103.5
433	154.0
434	90.0
435	136.5
436	160.0
437	175.0
438	94.5
439	108.0
440	124.0
441	137.0
445	108.333333333
446	110.0
757	226.0
448	111.5
449	112.0
451	146.0
452	120.333333333
453	72.0
454	151.0
455	124.4
457	104.333333333
458	106.0
459	117.0
460	86.0
461	117.0
463	169.0
465	88.0
466	177.0
467	137.5
468	103.0
471	118.25
472	118.0
473	139.0
474	137.0
2523	961.0
476	170.5
477	155.0
479	173.0
480	102.0
481	117.5
483	99.0
485	150.0
486	123.333333333
488	115.0
489	164.0
490	119.0
491	128.0
493	157.5
494	132.75
497	207.0
498	112.0
499	183.0
500	144.0
503	176.0
505	130.0
506	118.0
510	99.0
513	130.0
515	164.5
516	235.0
699	222.0
518	129.0
519	126.0
520	134.0
522	162.0
524	133.0
10766	3724.0
527	126.0
529	153.0
530	180.0
533	170.0
534	143.0
535	129.0
536	141.0
538	161.0
539	137.5
541	156.0
545	187.0
547	225.0
548	127.0
2598	1058.0
27176	9999.0
553	233.0
554	198.0
556	143.0
558	158.0
560	150.0
566	168.0
569	163.0
573	169.333333333
575	132.0
578	150.0
579	138.0
580	160.0
583	191.0
584	169.0
587	125.0
588	234.0
590	273.0
591	172.0
592	133.0
597	182.0
598	152.0
599	228.0
600	135.5
602	148.0
606	131.0
607	221.0
608	145.5
610	254.0
617	158.333333333
620	154.0
623	192.0
624	165.0
625	190.0
627	137.0
628	154.0
629	173.0
630	161.5
345	116.333333333
634	219.0
635	170.0
637	175.0
638	129.0
639	171.0
644	231.666666667
657	159.0
2707	1016.0
665	184.0
672	219.0
675	185.0
676	266.0
678	217.0
686	162.0
689	249.5
692	166.0
695	215.0
696	196.0
697	200.5
8891	3188.0
706	164.0
707	191.0
708	209.5
710	201.0
712	194.0
713	290.0
719	223.0
721	184.0
729	236.0
730	334.0
731	237.0
732	213.0
734	242.0
742	205.0
745	160.0
748	180.0
752	187.0
2805	993.0
758	254.0
765	200.0
767	236.0
768	312.0
2176	894.0
771	226.0
780	231.0
791	215.0
792	222.0
793	181.0
796	202.0
800	231.0
801	341.0
802	236.0
803	266.0
804	219.0
812	241.0
815	251.0
824	275.0
827	283.0
828	205.0
4927	1998.0
836	281.0
837	257.0
845	253.0
852	250.0
858	288.0
863	287.0
864	277.0
867	349.0
870	261.0
874	289.0
2926	988.0
879	246.0
887	313.0
892	265.0
895	286.5
915	274.0
