1	1.14909992108	435.357437653
2	2.29041727336	453.514019419
3	3.46561813377	469.813909922
4	4.72066260955	465.315450926
5	6.0269640697	459.462531468
6	7.41205951097	462.272307249
7	8.82531103406	471.212418886
8	10.3040973232	448.836801292
9	11.7102954383	434.937386623
10	13.2753515065	451.134605452
11	14.7450773319	444.40375789
12	16.293448682	443.876907247
13	17.7883023984	441.749288815
14	19.3328258387	457.516537592
15	20.9783450816	446.832560699
16	22.5538005923	446.882663764
17	24.1806835794	440.261210251
18	25.759698474	439.714862822
19	27.3181910363	441.164608439
20	28.8348269994	434.026783891
21	30.4974545455	425.448940837
22	32.3553506036	434.410681479
23	33.8125279642	435.372992251
24	35.7634126333	454.936847142
25	37.3367033761	457.15581874
26	38.8087566338	453.759250889
27	40.5784109817	428.712200345
28	42.533180778	454.139359268
29	44.0938104449	431.481808177
30	45.8811023622	424.988985127
31	47.498484431	444.775606894
32	48.8630668258	426.813450925
33	50.8452491489	430.789810829
34	52.8377358491	436.856946827
35	54.6124865447	435.035757855
36	55.6580524345	412.316312942
37	57.4537373737	413.819393939
38	59.4683544304	435.120884927
39	60.8860153257	447.391344926
40	63.4044725328	435.913040836
41	65.2216386555	447.580536483
42	66.8617414248	434.604058299
43	68.6323210412	440.218609696
44	70.0589988081	412.852841586
45	71.6588755527	430.687246438
46	71.8121827411	400.355371331
47	74.1485676216	423.667838462
48	77.8643109541	443.57352768
49	79.6155063291	410.143712865
50	79.9032	451.624336
51	82.2807463953	436.607443995
52	85.0886302596	431.150127402
53	85.8893023256	436.226695919
54	87.500998004	390.357969247
55	89.2615992103	410.079637441
56	92.0900423729	391.994154812
57	94.0187134503	433.935590438
58	96.2461538462	408.349581718
59	95.7747957993	432.828313193
60	98.9589552239	413.502466833
61	101.523255814	431.976362943
62	102.575268817	375.171544398
63	102.941687345	402.167611958
64	105.44683908	395.722341954
65	109.334869432	390.676190476
66	110.6	438.04782197
67	111.811666667	398.334850746
68	114.184981685	408.649213532
69	112.623824451	377.950320294
70	113.284734134	393.166356285
71	118.351666667	440.785375587
72	121.586666667	419.915555556
73	124.439914163	454.899964725
74	121.854166667	387.907573198
75	127.349425287	395.622804598
76	128.243303571	385.999471335
77	131.290398126	420.209282521
78	129.803317536	444.178211204
79	134.882198953	419.029094042
80	135.442211055	460.304585427
81	138.995	410.287932099
82	139.773195876	428.147441539
83	141.124277457	413.431889407
84	142.424698795	416.520833333
85	144.602409639	382.014351524
86	146.590163934	371.460960732
87	150.685459941	422.386984549
88	152.931372549	388.282716875
89	151.879746835	421.811762196
90	152.495145631	413.408378281
91	157.718518519	425.217012617
92	157.15658363	404.156080767
93	156.905109489	407.778274861
94	147.237288136	405.757633129
95	164.628691983	388.816477904
96	165.515503876	409.27002584
97	169.778280543	366.567383496
98	166.824742268	439.016936672
99	151.832167832	436.111605566
100	174.922279793	390.884870466
101	170.24122807	328.325777315
102	179.029126214	339.507900247
103	180.596858639	393.775479083
104	176.862944162	383.984527528
105	185.708994709	371.423230033
106	188.229508197	366.888648314
107	188.191256831	386.960369746
108	188.062146893	389.431366395
109	192.091836735	385.831819884
110	188.357142857	375.531641086
111	186.31122449	386.851994852
112	195.568181818	391.264914773
113	194.288461538	391.492285001
114	193.217687075	428.890142022
115	203.859060403	347.524365334
116	200.858974359	376.395225464
117	198.242105263	392.557219973
118	172.945378151	276.92996012
119	211.708661417	331.934824323
120	211.671755725	393.754961832
121	198.408695652	364.57621272
122	212.951219512	381.586098894
123	213.893129771	350.089368833
124	217.726495726	345.254273504
125	215.171428571	328.6856
126	227.055555556	367.744268078
127	221.263736264	375.358916674
128	227.255319149	416.23927859
129	216.186915888	370.610664348
130	231.611650485	372.158476475
131	222.452830189	346.272648711
132	243.519607843	365.162358883
133	229.654320988	367.549707602
134	233.96	340.652238806
135	228.105882353	368.83956427
136	234.416666667	326.742734594
137	245.358024691	352.349373705
138	242.744444444	419.788808374
139	254.611764706	318.656199746
140	251.864197531	364.698324515
141	248.2	394.101654846
142	255.835051546	367.77900392
143	256.223684211	351.315237394
144	258.098765432	401.107510288
145	262.921052632	333.942196007
146	260.619047619	346.924086758
147	252.615384615	395.518681319
148	256.242857143	364.541216216
149	270.623188406	407.54975197
150	259.625	357.893214286
151	262.025316456	357.671472881
152	271.924528302	323.066410129
153	267.385964912	357.19286779
154	271.3	273.001623377
155	280.58	332.661419355
156	280.150943396	447.546806967
157	286.647887324	361.57423522
158	282.14893617	391.640317802
159	275.8	352.157337526
160	276.946428571	407.141517857
161	290.36	301.667204969
162	290.869565217	383.945249597
163	289.444444444	327.357532379
164	279.054545455	333.686696231
165	291.519230769	364.615617716
166	279.86	366.695421687
167	304.555555556	415.226879574
168	309.217391304	406.765269151
169	298.476190476	394.349253311
170	292.15	343.047352941
171	299.826086957	381.45855581
172	308.081081081	314.590509114
173	300.628571429	385.40776218
174	302.470588235	335.429006085
175	334.029411765	315.750756303
176	323.352941176	371.47459893
177	324.5	358.807281858
178	336.735294118	309.191341705
179	313.0625	382.558310056
180	297.75	303.733854167
181	306.863636364	351.906328478
182	321.45	424.681730769
183	324.206896552	283.243075184
184	334.045454545	435.829916008
185	316.923076923	356.054054054
186	330.424242424	335.318507657
187	329.303030303	379.139037433
188	324.392857143	383.403305471
189	317.702702703	302.117260117
190	331.692307692	252.131578947
191	337.451612903	421.139503462
192	360.259259259	427.352430556
193	310.80952381	317.521588946
194	356.307692308	495.817010309
195	357.967741935	325.496774194
196	328.2	329.924285714
197	335.35483871	333.37366956
198	365.6	334.967878788
199	349.15	392.534673367
200	360.708333333	470.64875
201	341.294117647	362.910740416
202	341.24	370.719009901
203	360.333333333	304.939427112
204	348.473684211	315.469040248
205	352.388888889	299.012737127
206	353.894736842	294.329841594
207	341.227272727	265.928414581
208	371.083333333	305.397836538
209	371.928571429	287.864319891
210	384.65	297.43547619
211	370.368421053	228.759790471
212	383.357142857	339.585074124
213	358.692307692	346.239797761
214	372.722222222	276.470404984
215	395.310344828	420.620689655
216	384.304347826	294.978864734
217	376.263157895	351.036866359
218	379.647058824	323.800053967
219	386.3125	358.725742009
220	395.111111111	362.411363636
221	420.75	465.250754148
222	363.4	257.045945946
223	385.555555556	399.694070752
224	388.176470588	287.925420168
225	361.133333333	402.068740741
226	365.8	338.097935103
227	431.222222222	358.196769457
228	401.444444444	352.443226121
229	401.933333333	326.33216885
230	407.0	324.010724638
231	395.5	280.863203463
232	384.846153846	361.327586207
233	439.7	408.458798283
234	388.75	448.574252137
235	390.4	354.371914894
236	409.0	300.835169492
237	451.727272727	409.777905639
238	402.111111111	332.89449113
239	400.153846154	227.509816543
240	369.2	236.33
241	410.333333333	253.973374827
242	417.5	293.821723731
243	435.6	381.291083676
244	420.0	272.931238616
245	477.8	402.347346939
246	397.0	299.465631929
247	430.076923077	341.68794768
248	468.8	338.841935484
249	375.285714286	293.99340218
250	409.090909091	188.905454545
251	460.25	394.560756972
252	463.538461538	370.250610501
253	450.333333333	338.510320597
254	413.333333333	269.785761155
255	441.272727273	256.10516934
256	451.8	237.7703125
257	499.4	332.237354086
258	478.545454545	411.617336152
259	494.571428571	272.314396029
260	476.5	362.197115385
261	410.2	403.888122605
262	464.666666667	405.635496183
263	456.166666667	380.625475285
264	444.0	288.604640152
265	531.0	368.609811321
266	460.0	313.343045113
267	521.714285714	276.369716426
268	463.75	230.920708955
269	438.4	341.846840149
270	473.307692308	318.0997151
271	474.0	239.807590933
272	480.777777778	263.701388889
273	491.0	310.367928368
274	511.6	316.120437956
275	510.0	248.583636364
276	441.9	263.560869565
277	416.0	378.764440433
278	410.714285714	291.274922919
279	500.714285714	338.768561188
280	507.454545455	287.407142857
281	471.8	314.917793594
282	468.25	212.867021277
283	462.2	265.306007067
284	390.4	155.26971831
285	503.714285714	382.784962406
286	505.0	384.783485745
287	516.857142857	238.636137382
288	536.5	513.336805556
289	546.0	378.430795848
290	553.8	218.989655172
291	496.0	257.043298969
292	489.636363636	271.063823163
293	449.75	165.032423208
294	469.2	402.725170068
295	544.0	285.433898305
296	499.5	236.10472973
297	427.333333333	191.555555556
298	540.4	314.988590604
299	505.0	256.67335563
300	509.666666667	232.745185185
301	605.166666667	397.285714286
302	580.0	468.052980132
303	524.857142857	269.930693069
304	444.0	413.171052632
305	539.666666667	252.705464481
306	518.333333333	202.133986928
307	617.75	471.08713355
308	575.666666667	168.019480519
309	529.75	253.937702265
311	428.0	303.226152197
312	548.0	213.744123932
313	524.857142857	323.18621634
314	640.6	299.084076433
315	495.4	353.666666667
316	478.75	195.318829114
317	653.0	344.001577287
318	525.833333333	400.013102725
319	520.0	205.533960293
320	573.0	233.895089286
321	587.8	367.697819315
322	496.3	363.003726708
323	573.0	304.626625387
324	477.333333333	205.932098765
325	576.333333333	425.8
326	562.5	386.891871166
327	594.0	351.370030581
328	657.2	260.656097561
329	581.833333333	344.903242148
330	612.5	435.799494949
331	559.0	316.53897281
332	662.0	197.810240964
333	526.2	390.594594595
334	623.666666667	134.726546906
335	596.5	428.258208955
336	461.0	349.116071429
337	618.666666667	326.826409496
338	662.5	401.631656805
339	521.0	144.278761062
340	580.25	426.393382353
342	675.0	443.362573099
343	572.25	215.416180758
344	694.666666667	256.519379845
345	627.0	307.462801932
346	469.333333333	175.801541426
347	575.8	278.144092219
348	440.0	168.568965517
349	570.0	255.887842816
350	531.0	317.875238095
351	595.0	482.571225071
352	542.5	251.549005682
353	595.2	407.612464589
354	614.5	307.496468927
355	579.0	271.251408451
356	478.0	255.699438202
357	417.0	159.075630252
358	555.0	248.002793296
359	464.0	203.614206128
360	513.0	211.008333333
362	523.666666667	239.001841621
363	571.0	487.85399449
364	660.75	299.586538462
365	503.0	185.282191781
366	569.714285714	251.223263076
368	574.0	191.628623188
369	593.666666667	196.000903342
370	601.333333333	291.564864865
371	769.666666667	327.50853549
372	582.0	349.831989247
373	803.0	323.16152815
374	871.0	372.160427807
375	581.0	251.349333333
376	504.0	213.276595745
377	667.5	297.916445623
378	635.0	273.230687831
379	576.0	329.354441513
381	633.666666667	379.124671916
382	547.0	174.204188482
383	681.0	297.719321149
384	522.0	170.5703125
385	634.666666667	220.877056277
386	556.666666667	628.012953368
387	488.0	230.709302326
388	543.0	249.728092784
389	571.5	249.514138817
390	683.75	356.185897436
391	545.0	238.282608696
392	767.0	223.321428571
393	537.0	144.750636132
394	618.25	358.077411168
395	556.2	216.569620253
396	834.0	552.838383838
399	629.5	184.721804511
400	661.333333333	276.043333333
401	792.5	613.168329177
404	472.0	154.735148515
405	591.5	164.922222222
407	565.0	204.515970516
409	763.0	238.147310513
410	532.0	339.009756098
411	711.5	375.068126521
412	624.0	376.301779935
413	577.0	164.176755448
414	614.8	277.823671498
415	531.0	127.44939759
416	667.0	543.317307692
418	782.0	216.744816587
419	636.0	175.770883055
420	599.5	156.904761905
421	603.0	304.809976247
422	639.0	385.503554502
423	693.666666667	316.476753349
425	590.0	295.242352941
426	591.5	174.291079812
427	576.25	242.428571429
428	653.0	213.21728972
429	680.333333333	454.424242424
430	632.0	231.858139535
431	815.0	260.763341067
432	709.5	279.071759259
433	680.5	224.772517321
434	572.0	212.293778802
435	691.5	251.81954023
436	729.0	243.519495413
437	801.333333333	298.305110603
438	943.5	441.253424658
439	679.666666667	213.648443432
440	649.5	273.982954545
441	613.0	299.0861678
445	584.333333333	380.960299625
446	802.0	313.988789238
447	629.5	243.747203579
448	619.0	349.864955357
449	672.0	182.016703786
451	934.0	197.853658537
452	778.333333333	306.15339233
453	887.0	378.856512141
454	750.0	291.748898678
455	674.2	284.050989011
457	688.666666667	320.476294675
458	756.5	268.590611354
459	714.0	148.677559913
460	852.0	101.560869565
461	610.0	224.874186551
463	920.0	208.030237581
465	573.0	135.47311828
466	1195.0	407.654506438
467	802.0	289.03640257
468	703.0	279.66025641
471	746.75	280.936836518
472	620.0	285.103813559
473	660.0	271.640591966
474	753.0	392.405063291
2523	4296.0	211.485533096
476	858.0	254.641806723
477	813.0	557.939203354
479	871.5	561.646137787
480	617.0	177.754166667
481	679.0	364.3004158
483	657.0	181.376811594
485	676.0	204.517525773
486	707.666666667	199.575445816
488	747.666666667	264.538251366
489	804.0	689.26993865
490	736.0	271.036734694
491	803.0	425.824847251
493	783.5	481.496957404
494	725.0	328.981781377
497	940.5	553.277665996
498	633.5	210.40562249
499	962.0	297.971943888
500	754.0	254.67
503	965.0	276.041749503
505	721.0	485.968316832
506	806.0	331.772727273
510	1067.0	459.256862745
513	760.0	176.746588694
515	858.5	282.666990291
516	1050.0	601.201550388
699	1186.0	203.416309013
518	753.0	244.646718147
519	711.0	180.206165703
520	773.0	237.575
522	974.5	219.183908046
524	752.0	242.826335878
10766	18178.0	98.3825004644
527	710.5	175.797912713
529	836.0	359.882797732
530	786.0	272.460377358
533	830.0	585.679174484
534	837.0	157.882022472
535	688.0	441.338317757
536	763.0	236.919776119
538	772.0	174.384758364
539	795.0	424.421150278
541	845.0	381.046210721
545	821.0	219.025688073
547	1246.5	344.231261426
548	761.0	190.967153285
2598	4255.0	209.533487298
27176	46083.0	71.8772078304
553	938.0	523.226039783
554	1179.0	219.366425993
556	765.0	159.714028777
558	1108.0	302.227598566
560	778.0	215.664285714
566	759.0	197.667844523
569	820.0	270.632688928
573	984.333333333	319.757417103
575	706.0	235.297391304
578	1202.0	200.844290657
579	777.0	260.20552677
580	754.0	243.731034483
583	834.0	288.67238422
584	868.0	256.820205479
587	769.0	204.153321976
588	1094.0	559.879251701
590	1345.0	171.669491525
591	785.0	182.891708968
592	802.0	329.668918919
597	849.0	226.551088777
598	783.0	251.785953177
599	865.0	522.50918197
600	759.5	225.151666667
602	956.0	250.124584718
606	1137.0	327.085808581
607	1028.0	599.983525535
608	803.5	177.630756579
610	945.0	203.306557377
617	806.666666667	236.013506213
620	890.0	249.269354839
623	856.0	348.388443018
624	864.0	233.8125
625	907.0	210.6112
627	803.0	257.360446571
628	773.0	218.751592357
629	807.0	169.128775835
630	1033.5	334.035714286
631	888.0	171.817749604
634	965.0	289.447949527
635	889.0	167.721259843
637	871.0	161.459968603
638	827.0	364.579937304
639	1194.0	167.316118936
644	1219.0	197.672360248
657	972.0	160.99847793
659	893.5	260.754931715
665	973.0	252.720300752
672	1103.0	268.580357143
675	982.0	273.322962963
676	1073.0	291.304733728
678	1209.5	372.927728614
686	933.0	152.415451895
689	1097.0	425.431785196
692	852.0	199.728323699
695	1038.0	216.244604317
696	992.0	173.195402299
697	886.5	209.164992826
8891	15573.0	103.296479586
706	1243.0	389.764872521
707	1057.0	180.004243281
708	1028.0	193.410310734
710	994.0	165.846478873
712	995.0	163.053370787
713	1326.0	457.884992987
719	922.0	228.885952712
721	944.0	228.844660194
729	997.0	176.644718793
730	1051.0	208.402739726
731	1109.0	236.905608755
732	1053.0	365.422131148
734	1277.0	330.053133515
742	1008.0	236.920485175
